epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,11734.5,1.0405,0.80798,1.46354,0.56133,0.64368,0.63207,0.39473,1.31652,1.14107,1.71415,0.001733,0.001733,0.001733
101,11851.7,1.03283,0.79848,1.4611,0.57352,0.64053,0.63371,0.3958,1.31677,1.13999,1.71474,0.0017,0.0017,0.0017
102,11965.9,1.03191,0.79877,1.45919,0.57933,0.62035,0.63359,0.3959,1.31697,1.13986,1.7151,0.001667,0.001667,0.001667
103,12080.6,1.02566,0.79487,1.45325,0.58879,0.62858,0.63439,0.39614,1.31762,1.13958,1.71592,0.001634,0.001634,0.001634
104,12203.4,1.02804,0.78698,1.45385,0.59209,0.62375,0.63437,0.39602,1.31803,1.13862,1.71644,0.001601,0.001601,0.001601
105,12329.7,1.02227,0.78283,1.4502,0.59011,0.61566,0.63529,0.39633,1.31856,1.13805,1.71721,0.001568,0.001568,0.001568
106,12457.7,1.01424,0.76826,1.44511,0.59285,0.61567,0.63665,0.39651,1.31911,1.1373,1.71811,0.001535,0.001535,0.001535
107,12590,1.01649,0.77189,1.4431,0.5938,0.61067,0.63709,0.39637,1.31921,1.13674,1.71863,0.001502,0.001502,0.001502
108,12728.4,1.00617,0.76287,1.43619,0.59601,0.61074,0.63831,0.39752,1.31965,1.1368,1.71942,0.001469,0.001469,0.001469
109,12847.8,1.00178,0.75924,1.43749,0.59413,0.61125,0.63795,0.39789,1.32029,1.1361,1.72027,0.001436,0.001436,0.001436
110,12986.1,0.99965,0.75001,1.43525,0.59664,0.60966,0.63761,0.39751,1.32074,1.13525,1.72108,0.001403,0.001403,0.001403
111,13105.5,0.99904,0.74986,1.43376,0.59688,0.61289,0.63848,0.3979,1.32132,1.13475,1.72214,0.00137,0.00137,0.00137
112,13241.7,0.99015,0.73959,1.42442,0.59414,0.63039,0.63876,0.39769,1.32198,1.13465,1.72309,0.001337,0.001337,0.001337
113,13362.1,0.98621,0.74065,1.42178,0.57442,0.64076,0.63814,0.3969,1.32241,1.13459,1.72389,0.001304,0.001304,0.001304
114,13500.1,0.98355,0.73103,1.41533,0.57871,0.63965,0.63832,0.3971,1.32302,1.13432,1.72466,0.001271,0.001271,0.001271
115,13634.7,0.9793,0.72827,1.41801,0.58013,0.63817,0.6387,0.39773,1.32356,1.13394,1.72568,0.001238,0.001238,0.001238
116,13753.9,0.96894,0.72009,1.40819,0.58359,0.6336,0.63938,0.39793,1.32395,1.13318,1.72646,0.001205,0.001205,0.001205
117,13886.6,0.97199,0.71715,1.40505,0.58562,0.63705,0.64012,0.39814,1.32416,1.13297,1.72713,0.001172,0.001172,0.001172
118,14008.1,0.97077,0.71045,1.40411,0.58524,0.63515,0.6399,0.39795,1.32484,1.133,1.72813,0.001139,0.001139,0.001139
119,14145.4,0.96225,0.70431,1.40282,0.59004,0.6331,0.64061,0.39826,1.32501,1.13267,1.72867,0.001106,0.001106,0.001106
120,14263.3,0.96,0.7039,1.39468,0.59119,0.63331,0.64119,0.39829,1.32552,1.13287,1.72976,0.001073,0.001073,0.001073
121,14400.3,0.95385,0.70031,1.39231,0.59427,0.63338,0.64103,0.39791,1.3258,1.13301,1.73057,0.00104,0.00104,0.00104
122,14537.1,0.94728,0.68848,1.38563,0.59357,0.63388,0.64139,0.39849,1.32649,1.13267,1.73176,0.001007,0.001007,0.001007
123,14657.1,0.94456,0.68549,1.3839,0.59476,0.63495,0.64136,0.39835,1.32676,1.13267,1.73261,0.000974,0.000974,0.000974
124,14791.7,0.94131,0.68583,1.38594,0.59508,0.63453,0.64138,0.39828,1.32713,1.13268,1.73353,0.000941,0.000941,0.000941
125,14911.9,0.93551,0.67511,1.37604,0.59349,0.63589,0.64189,0.39805,1.32781,1.13254,1.73471,0.000908,0.000908,0.000908
